hour,day_of_week,month,zone,weather,is_holiday,temperature_c,demand
3,5,12,Zone_C,clear,0,33.8,129.8
17,5,2,Zone_A,rain,0,24.5,0.0
5,0,8,Zone_A,clear,0,27.5,186.8
5,5,2,Zone_B,clear,0,20.5,174.0
18,5,4,Zone_C,fog,0,21.3,0.0
1,3,12,Zone_A,clear,0,16.4,121.8
3,1,7,Zone_C,fog,0,11.9,125.2
23,3,5,Zone_D,snow,0,23.5,66.9
4,2,12,Zone_B,clear,0,14.9,171.1
14,6,7,Zone_C,rain,0,27.5,20.9
2,3,5,Zone_A,rain,0,34.4,150.7
15,6,4,Zone_D,rain,0,18.3,5.2
12,2,10,Zone_B,clear,0,11.9,92.5
11,4,9,Zone_A,clear,0,22.1,139.7
20,3,9,Zone_A,rain,0,19.2,8.6
8,2,10,Zone_A,snow,0,23.3,142.0
10,3,7,Zone_B,clear,0,15.5,142.5
7,6,10,Zone_B,rain,0,14.9,131.3
6,3,2,Zone_A,rain,0,17.9,185.4
3,1,1,Zone_C,clear,0,21.9,149.2
1,3,5,Zone_D,clear,0,27.6,131.4
18,3,3,Zone_C,clear,0,11.7,39.9
21,5,7,Zone_C,clear,0,27.7,22.9
22,3,2,Zone_C,clear,0,40.0,77.1
11,2,9,Zone_D,clear,0,27.3,115.3
2,2,7,Zone_B,clear,0,22.2,156.2
18,5,10,Zone_D,rain,0,19.1,0.0
2,6,3,Zone_A,clear,0,33.3,126.3
18,3,9,Zone_A,snow,0,32.1,0.0
18,4,3,Zone_D,fog,0,4.2,6.1
6,5,7,Zone_D,rain,0,18.0,163.6
13,3,12,Zone_A,fog,0,25.9,62.0
20,6,9,Zone_D,clear,0,12.0,5.1
3,3,5,Zone_B,rain,0,20.4,135.9
5,5,2,Zone_A,rain,0,15.0,128.2
13,2,4,Zone_D,rain,0,28.2,73.3
7,0,3,Zone_A,snow,0,11.3,152.6
17,0,1,Zone_B,fog,0,27.7,4.8
14,3,4,Zone_B,clear,0,23.4,61.5
18,4,1,Zone_A,clear,0,27.5,22.3
17,1,1,Zone_A,clear,0,28.5,35.5
14,2,12,Zone_C,fog,0,23.5,46.5
22,1,4,Zone_B,clear,0,17.1,70.8
11,1,7,Zone_D,rain,0,27.9,99.8
17,5,5,Zone_B,snow,0,20.4,0.0
4,4,8,Zone_A,snow,1,24.6,105.6
14,4,7,Zone_A,clear,0,24.2,75.3
8,6,7,Zone_C,snow,0,30.8,108.5
7,0,2,Zone_B,clear,0,17.8,178.4
7,6,4,Zone_D,clear,0,13.4,161.8
2,2,7,Zone_D,clear,0,17.9,150.0
12,0,3,Zone_C,rain,0,23.6,106.6
12,4,3,Zone_A,snow,0,27.8,87.2
11,4,2,Zone_C,clear,0,29.7,133.5
14,6,7,Zone_A,clear,0,20.0,45.8
13,5,3,Zone_D,clear,0,19.1,73.3
0,2,2,Zone_C,rain,0,29.6,93.4
1,2,6,Zone_D,rain,1,36.2,80.2
22,3,6,Zone_B,clear,0,13.2,62.9
3,3,3,Zone_D,clear,0,15.6,177.8
12,1,7,Zone_D,clear,0,33.5,120.3
9,2,9,Zone_C,clear,0,11.3,169.8
20,2,11,Zone_B,clear,0,18.7,42.6
12,0,11,Zone_B,fog,0,25.8,88.6
0,0,7,Zone_C,rain,0,31.6,79.7
10,3,2,Zone_A,snow,0,14.4,113.7
17,1,3,Zone_D,clear,0,27.8,29.1
8,4,11,Zone_B,rain,0,29.3,167.0
5,3,2,Zone_C,clear,0,11.2,161.4
22,0,8,Zone_B,rain,0,8.8,63.5
12,4,6,Zone_A,rain,0,8.1,99.1
4,5,5,Zone_D,fog,1,14.7,90.8
9,1,10,Zone_D,rain,0,20.1,140.1
4,0,2,Zone_B,snow,0,24.2,145.5
21,3,11,Zone_B,clear,0,25.8,47.2
9,3,12,Zone_B,clear,1,33.3,137.6
4,6,2,Zone_B,clear,0,24.3,135.1
19,1,11,Zone_A,clear,0,25.2,29.4
20,3,6,Zone_D,clear,0,23.2,61.7
10,1,5,Zone_B,clear,0,27.5,144.6
4,6,2,Zone_C,rain,0,50.0,127.8
4,2,1,Zone_D,snow,0,33.6,151.6
16,0,12,Zone_C,rain,0,13.4,7.6
20,6,3,Zone_C,rain,0,29.0,0.0
4,2,9,Zone_C,clear,0,4.0,175.2
0,2,8,Zone_D,clear,0,21.1,92.1
12,3,10,Zone_B,clear,0,31.7,114.6
3,4,6,Zone_B,rain,0,10.8,147.5
7,3,4,Zone_B,clear,0,5.5,197.1
19,0,11,Zone_C,rain,0,28.9,28.0
22,3,11,Zone_A,clear,0,5.0,58.3
5,0,8,Zone_C,clear,0,20.0,191.2
14,4,2,Zone_A,rain,0,22.5,45.4
14,5,7,Zone_C,rain,0,23.5,24.8
20,4,5,Zone_D,clear,0,14.9,54.4
15,4,9,Zone_D,rain,0,22.5,43.2
8,6,4,Zone_C,fog,0,13.7,151.6
23,0,3,Zone_D,rain,0,21.4,80.1
4,4,10,Zone_A,clear,0,32.9,176.6
22,2,12,Zone_B,rain,0,23.9,34.4
15,3,9,Zone_C,clear,0,26.2,41.6
6,3,11,Zone_B,clear,0,18.2,212.3
2,0,9,Zone_D,rain,0,18.4,143.3
9,6,7,Zone_D,snow,0,32.7,88.0
15,5,2,Zone_D,snow,0,27.3,0.0
20,6,9,Zone_B,clear,0,13.9,9.7
11,6,12,Zone_C,snow,0,3.1,56.1
8,1,5,Zone_C,clear,0,16.3,182.3
15,6,6,Zone_A,rain,0,47.6,10.5
8,6,12,Zone_B,clear,0,15.3,150.8
23,1,9,Zone_A,clear,1,20.9,52.5
21,6,7,Zone_D,clear,0,23.4,34.5
22,3,9,Zone_C,clear,0,10.3,50.3
6,1,3,Zone_D,clear,0,16.3,198.5
10,1,12,Zone_C,clear,0,16.3,132.4
16,1,9,Zone_B,fog,0,25.3,20.2
23,0,7,Zone_C,clear,0,27.5,114.3
21,5,6,Zone_B,clear,0,14.8,45.4
22,2,7,Zone_C,rain,0,28.4,57.8
9,4,4,Zone_C,rain,0,30.0,147.3
14,6,10,Zone_D,clear,0,32.6,57.3
9,5,11,Zone_B,clear,0,11.5,143.8
1,0,8,Zone_D,rain,0,10.8,120.8
15,2,8,Zone_B,clear,0,20.0,62.5
6,4,4,Zone_A,clear,0,15.0,191.9
23,4,8,Zone_A,clear,0,24.4,81.7
20,5,2,Zone_A,clear,0,23.2,0.0
14,0,1,Zone_D,clear,0,24.1,60.5
16,3,11,Zone_D,clear,0,18.1,39.4
21,6,9,Zone_C,rain,0,21.7,0.0
12,0,8,Zone_A,rain,0,18.7,111.8
18,4,8,Zone_B,clear,0,24.2,43.6
20,5,7,Zone_C,clear,0,15.9,17.5
22,1,4,Zone_B,fog,0,22.4,23.8
7,1,7,Zone_C,clear,0,34.1,200.3
21,5,6,Zone_D,clear,0,32.8,29.6
8,5,4,Zone_B,snow,0,15.4,116.3
18,3,4,Zone_D,clear,0,22.5,22.6
16,0,11,Zone_D,clear,1,22.3,4.9
9,5,5,Zone_C,clear,0,12.8,113.4
13,4,5,Zone_C,clear,1,17.9,59.7
11,5,10,Zone_A,rain,0,22.0,76.7
19,1,9,Zone_B,clear,0,28.9,18.8
23,2,10,Zone_B,clear,0,17.8,64.8
21,1,5,Zone_C,clear,0,11.8,40.0
6,5,4,Zone_A,clear,0,21.8,180.2
8,3,8,Zone_B,clear,0,16.6,176.3
17,0,10,Zone_D,rain,0,13.9,20.8
6,0,9,Zone_B,clear,0,26.7,187.7
3,5,12,Zone_A,clear,0,17.9,116.0
22,1,5,Zone_B,clear,0,31.9,107.4
7,6,11,Zone_C,clear,0,18.1,147.9
17,2,6,Zone_B,rain,0,24.7,4.4
14,0,9,Zone_D,clear,0,21.5,67.5
6,0,1,Zone_D,clear,0,22.0,157.0
7,4,6,Zone_D,snow,0,36.3,133.6
0,3,8,Zone_D,rain,0,19.8,79.4
10,4,2,Zone_B,clear,0,18.5,137.9
9,3,1,Zone_A,clear,0,20.7,182.1
4,0,12,Zone_D,clear,0,31.6,172.7
1,2,4,Zone_D,clear,0,18.7,135.5
21,2,3,Zone_B,clear,0,42.2,55.1
1,0,12,Zone_D,clear,0,20.6,150.3
18,6,2,Zone_A,clear,0,30.7,0.0
15,6,8,Zone_C,clear,0,25.6,19.8
10,3,6,Zone_C,clear,0,21.3,159.2
13,4,8,Zone_C,rain,0,19.5,88.4
21,5,10,Zone_D,clear,0,28.4,14.6
4,4,9,Zone_A,clear,0,25.4,173.9
3,4,4,Zone_C,clear,1,18.3,152.5
22,3,10,Zone_B,snow,1,4.5,0.0
18,0,12,Zone_C,fog,0,20.9,7.3
9,2,6,Zone_C,clear,0,22.2,165.4
22,4,8,Zone_A,clear,1,10.2,30.8
8,5,12,Zone_B,fog,0,24.3,114.2
17,3,9,Zone_A,clear,0,32.5,32.7
4,3,7,Zone_B,snow,0,18.3,118.0
16,4,7,Zone_A,clear,0,-0.8,46.9
22,0,1,Zone_A,snow,0,29.3,47.3
17,5,2,Zone_A,clear,1,26.4,0.0
20,2,10,Zone_D,fog,0,30.1,0.0
0,2,5,Zone_D,clear,0,27.7,103.3
13,3,7,Zone_C,fog,0,16.0,64.2
13,0,9,Zone_A,clear,0,27.9,95.4
13,1,10,Zone_D,clear,0,4.6,90.8
0,6,11,Zone_C,clear,0,34.9,88.3
3,2,7,Zone_C,fog,0,21.4,150.8
22,5,9,Zone_B,rain,0,19.4,38.8
6,1,1,Zone_C,rain,0,27.6,152.4
23,3,10,Zone_A,clear,0,14.4,76.7
11,5,10,Zone_B,clear,0,30.9,104.1
12,2,12,Zone_A,clear,0,13.7,109.1
14,0,6,Zone_C,rain,0,12.1,52.1
19,1,8,Zone_C,clear,0,21.4,11.9
1,4,2,Zone_C,clear,0,24.3,122.3
13,1,9,Zone_A,clear,0,10.8,88.4
11,5,2,Zone_C,clear,0,5.0,102.8
12,3,11,Zone_C,snow,0,25.6,80.0
13,5,1,Zone_C,clear,0,22.4,36.9
2,5,11,Zone_B,rain,0,26.3,101.0
12,3,6,Zone_D,clear,0,14.9,104.5
7,3,5,Zone_C,clear,0,17.5,188.0
15,0,4,Zone_B,clear,1,19.8,28.9
5,6,2,Zone_C,fog,0,5.5,137.2
10,6,6,Zone_D,clear,0,38.2,104.2
14,0,11,Zone_D,clear,0,30.5,40.8
18,5,2,Zone_A,clear,0,30.1,0.0
23,3,5,Zone_C,rain,0,28.1,70.7
1,5,9,Zone_B,clear,0,19.4,114.1
10,2,1,Zone_A,fog,0,12.8,134.5
19,4,12,Zone_A,fog,0,15.7,12.5
19,0,7,Zone_C,clear,0,26.1,40.2
8,2,2,Zone_B,clear,0,21.0,179.5
23,5,3,Zone_C,fog,0,29.2,13.2
22,1,12,Zone_D,clear,1,31.8,37.7
3,1,1,Zone_A,rain,0,25.7,169.3
22,6,11,Zone_A,clear,0,16.3,54.2
16,6,8,Zone_B,clear,0,28.2,0.0
23,2,12,Zone_C,clear,0,31.5,80.1
7,5,10,Zone_C,clear,0,24.8,153.3
15,4,3,Zone_B,fog,0,33.3,35.0
0,1,3,Zone_B,clear,0,17.7,148.3
9,6,9,Zone_A,clear,0,20.8,141.2
6,2,5,Zone_A,snow,0,17.0,169.6
14,6,6,Zone_D,clear,0,19.2,32.0
0,2,8,Zone_A,clear,0,14.8,100.6
21,3,8,Zone_D,clear,0,28.5,43.6
15,2,6,Zone_A,clear,0,9.6,59.7
20,4,7,Zone_D,fog,0,32.3,0.0
1,3,1,Zone_B,clear,1,30.4,102.9
2,6,10,Zone_B,clear,0,25.5,122.0
14,4,4,Zone_A,clear,0,25.3,55.6
23,6,6,Zone_B,snow,0,23.6,17.9
17,4,12,Zone_B,rain,0,24.7,27.9
14,3,8,Zone_B,rain,0,16.9,41.7
3,3,7,Zone_D,rain,0,20.0,149.9
2,1,10,Zone_C,clear,0,10.7,114.9
6,1,11,Zone_D,clear,0,13.0,179.3
23,5,6,Zone_B,clear,0,14.8,38.5
19,3,5,Zone_A,snow,0,6.4,16.7
21,4,5,Zone_D,rain,0,26.7,45.6
18,0,5,Zone_D,clear,0,11.8,24.2
22,2,5,Zone_B,clear,0,26.8,69.8
7,5,6,Zone_D,rain,0,29.8,132.0
6,3,5,Zone_D,clear,0,30.1,192.4
3,2,5,Zone_D,clear,0,11.3,133.5
9,1,1,Zone_D,rain,0,19.9,134.6
9,2,3,Zone_B,rain,0,34.6,144.6
14,1,1,Zone_A,clear,0,25.1,65.6
23,3,11,Zone_D,snow,1,24.3,14.9
21,1,12,Zone_C,clear,0,30.7,36.9
17,4,3,Zone_B,clear,0,25.4,46.3
9,4,1,Zone_A,clear,0,15.4,165.4
22,4,6,Zone_D,clear,0,30.5,95.0
8,2,6,Zone_B,clear,0,26.7,187.1
8,6,6,Zone_A,clear,0,12.1,140.4
21,2,7,Zone_D,clear,0,27.5,36.9
15,6,10,Zone_D,fog,0,30.9,20.8
16,6,1,Zone_B,clear,0,8.2,0.0
15,0,10,Zone_D,clear,0,33.5,40.8
5,2,10,Zone_D,snow,0,21.0,121.7
4,5,8,Zone_C,clear,0,14.3,139.4
6,6,12,Zone_C,rain,0,27.0,140.4
12,5,4,Zone_B,clear,0,34.9,72.7
7,0,9,Zone_B,clear,0,30.4,196.6
0,6,2,Zone_B,clear,0,19.8,74.9
9,3,2,Zone_A,clear,0,37.0,189.6
19,3,8,Zone_C,clear,0,17.0,35.0
19,3,1,Zone_D,rain,0,42.9,15.2
0,3,4,Zone_D,clear,0,30.2,104.0
19,2,7,Zone_C,clear,0,-1.9,25.2
22,5,12,Zone_B,clear,0,14.3,44.3
13,4,11,Zone_C,clear,0,28.6,85.2
14,4,4,Zone_B,clear,0,25.5,73.7
5,1,9,Zone_B,snow,0,23.1,150.4
19,3,3,Zone_B,rain,0,8.8,0.0
1,4,5,Zone_C,clear,0,18.9,126.2
6,6,3,Zone_A,snow,0,37.9,105.0
23,0,3,Zone_A,fog,0,25.4,76.2
19,3,6,Zone_A,clear,0,22.4,19.9
18,0,6,Zone_A,clear,0,13.7,20.6
4,2,2,Zone_B,rain,0,19.0,179.3
21,3,5,Zone_D,rain,0,26.5,34.2
7,3,7,Zone_A,clear,0,21.7,184.3
2,5,1,Zone_A,clear,0,11.8,109.8
12,4,3,Zone_C,rain,0,16.8,113.5
5,6,3,Zone_B,clear,0,36.4,147.1
20,6,11,Zone_A,fog,0,11.3,0.0
22,2,7,Zone_A,rain,0,19.3,49.0
13,1,5,Zone_A,clear,0,4.6,84.4
6,0,1,Zone_A,clear,0,9.6,184.8
10,3,6,Zone_A,clear,0,18.7,153.4
21,0,10,Zone_D,fog,0,26.9,24.7
8,5,11,Zone_C,clear,0,12.8,159.2
9,3,11,Zone_D,clear,0,20.9,195.1
19,5,7,Zone_A,clear,0,31.6,0.0
16,6,6,Zone_A,clear,1,16.0,0.0
7,5,1,Zone_C,snow,0,15.6,105.1
21,3,6,Zone_D,snow,0,37.2,16.8
5,1,7,Zone_D,snow,0,37.0,135.8
20,4,7,Zone_A,clear,0,29.9,44.5
10,0,4,Zone_A,clear,0,18.8,141.7
2,0,1,Zone_C,rain,0,25.5,137.0
5,2,4,Zone_B,rain,0,23.4,176.7
16,6,2,Zone_B,clear,0,5.2,0.8
6,2,3,Zone_C,clear,0,30.0,194.9
5,6,8,Zone_C,fog,1,34.7,127.0
20,4,5,Zone_C,clear,0,24.5,32.6
12,4,3,Zone_B,clear,0,36.0,127.0
13,5,12,Zone_D,fog,0,11.9,29.6
18,2,10,Zone_D,clear,0,34.3,25.5
7,5,1,Zone_D,snow,0,18.4,123.0
12,6,3,Zone_B,snow,0,27.1,30.8
19,2,6,Zone_A,clear,0,27.1,48.0
8,2,2,Zone_B,clear,0,22.9,185.3
4,4,10,Zone_C,fog,0,27.9,166.0
10,2,6,Zone_D,clear,0,13.6,148.2
6,1,1,Zone_C,fog,0,26.2,162.8
5,5,6,Zone_A,rain,0,24.4,143.5
11,4,2,Zone_A,clear,0,32.2,119.9
11,2,12,Zone_C,clear,0,10.0,122.6
5,4,2,Zone_D,clear,0,23.4,187.9
3,1,3,Zone_B,clear,0,21.1,138.4
12,6,7,Zone_D,clear,1,30.9,39.0
11,0,8,Zone_A,clear,0,23.5,115.2
14,2,7,Zone_A,fog,0,26.3,30.9
7,1,1,Zone_B,clear,0,19.3,188.7
12,3,8,Zone_B,clear,0,20.5,118.6
10,6,6,Zone_C,clear,0,34.4,99.2
10,6,7,Zone_B,rain,0,14.3,110.8
10,4,6,Zone_C,clear,0,15.2,148.6
18,0,10,Zone_D,clear,0,12.9,49.2
20,3,2,Zone_A,snow,0,25.4,0.0
16,2,10,Zone_C,clear,0,29.6,56.5
0,3,9,Zone_A,clear,0,34.5,117.4
12,2,3,Zone_C,clear,0,24.0,124.1
19,1,5,Zone_B,clear,1,20.6,0.0
8,1,6,Zone_C,fog,0,25.2,151.1
22,5,8,Zone_B,rain,0,26.7,29.6
23,0,11,Zone_B,fog,0,15.3,69.3
10,5,3,Zone_A,clear,0,17.8,121.5
8,3,8,Zone_B,clear,0,15.4,188.8
16,4,2,Zone_D,clear,0,34.3,59.1
6,5,3,Zone_C,clear,0,33.7,155.2
7,1,4,Zone_C,clear,0,28.6,176.1
1,1,10,Zone_D,clear,0,16.2,136.9
13,6,2,Zone_D,clear,0,29.8,48.3
9,2,2,Zone_B,rain,0,32.8,149.1
8,5,10,Zone_D,rain,0,16.5,140.9
0,6,1,Zone_C,clear,0,22.1,56.3
11,0,1,Zone_C,fog,0,18.4,110.8
13,0,12,Zone_D,fog,0,21.3,75.1
18,6,9,Zone_D,rain,0,25.4,0.0
10,5,3,Zone_A,snow,0,14.7,83.7
8,2,1,Zone_C,clear,0,22.9,198.2
16,6,10,Zone_C,snow,0,28.5,0.0
19,4,8,Zone_B,clear,0,25.0,69.9
5,1,9,Zone_C,snow,0,19.3,143.8
5,0,12,Zone_D,snow,0,21.4,148.2
19,6,12,Zone_A,clear,0,15.9,0.0
9,2,2,Zone_B,snow,0,27.5,127.5
9,5,11,Zone_D,clear,0,19.9,134.1
16,3,4,Zone_C,clear,0,37.4,27.9
20,5,9,Zone_C,clear,0,27.0,18.3
13,0,12,Zone_D,clear,0,20.0,107.6
4,1,3,Zone_A,rain,0,19.4,177.0
2,1,11,Zone_A,clear,0,14.8,158.3
10,6,11,Zone_A,fog,0,11.2,90.1
18,6,12,Zone_A,clear,0,19.8,0.0
19,6,7,Zone_B,clear,0,21.4,0.0
18,1,7,Zone_B,clear,0,12.0,30.7
13,3,5,Zone_D,clear,0,20.2,96.9
14,3,5,Zone_B,clear,1,13.9,67.1
2,1,6,Zone_C,clear,0,17.2,152.3
2,2,1,Zone_A,rain,0,18.9,124.1
22,5,12,Zone_D,rain,0,29.7,30.6
8,2,9,Zone_A,rain,1,18.8,137.5
10,1,2,Zone_D,clear,0,18.2,150.5
14,2,10,Zone_A,snow,1,26.8,18.3
16,4,4,Zone_B,rain,0,4.7,40.0
23,1,4,Zone_A,clear,0,20.5,87.2
11,0,2,Zone_D,snow,0,28.2,86.8
16,6,1,Zone_B,snow,0,21.8,0.0
8,4,2,Zone_D,rain,0,25.6,168.2
12,5,4,Zone_C,clear,0,29.0,80.7
7,4,4,Zone_A,clear,0,27.6,203.6
21,2,8,Zone_C,clear,0,29.7,42.8
5,4,1,Zone_B,clear,0,20.7,190.4
22,3,1,Zone_C,clear,0,12.5,58.3
23,2,11,Zone_D,snow,0,17.1,47.0
6,2,4,Zone_D,clear,1,13.6,136.5
0,3,3,Zone_D,clear,0,15.9,105.1
9,4,7,Zone_B,clear,0,19.2,161.1
14,2,3,Zone_D,rain,1,24.4,36.7
13,2,11,Zone_B,clear,0,13.6,71.6
3,5,12,Zone_C,rain,0,10.2,116.9
3,6,12,Zone_A,rain,0,26.0,124.5
8,0,12,Zone_A,clear,0,27.5,186.9
14,6,8,Zone_A,clear,0,20.5,23.8
11,5,1,Zone_A,clear,1,17.1,103.1
8,6,3,Zone_A,clear,0,11.5,146.7
2,2,12,Zone_B,clear,0,21.4,138.6
14,2,3,Zone_C,clear,0,30.6,75.8
20,3,9,Zone_D,clear,0,25.5,37.2
10,6,8,Zone_C,fog,0,40.8,111.5
5,5,7,Zone_D,snow,0,17.2,113.8
14,6,8,Zone_B,clear,0,27.0,26.8
6,2,7,Zone_D,snow,1,32.7,118.5
18,2,5,Zone_C,fog,0,22.3,0.0
13,4,1,Zone_B,fog,0,30.7,64.8
3,2,7,Zone_D,clear,1,27.6,151.4
20,1,6,Zone_A,clear,0,46.9,53.3
0,6,4,Zone_C,clear,0,27.6,92.5
23,1,6,Zone_D,clear,0,18.8,87.4
22,0,10,Zone_A,clear,0,26.9,82.6
12,1,8,Zone_C,rain,0,15.5,98.2
10,6,4,Zone_D,clear,0,30.2,103.0
17,1,8,Zone_A,rain,0,16.4,14.6
22,3,8,Zone_D,clear,0,7.2,55.2
8,3,9,Zone_C,clear,0,18.5,195.6
20,0,4,Zone_A,clear,0,19.0,21.7
10,3,3,Zone_D,fog,0,30.2,131.4
5,2,12,Zone_D,clear,0,47.7,188.0
15,0,2,Zone_B,snow,0,23.9,0.0
4,2,5,Zone_A,fog,0,19.2,155.2
0,4,1,Zone_A,clear,0,29.1,108.9
21,3,8,Zone_C,clear,0,-1.1,44.8
13,2,12,Zone_C,clear,0,33.1,90.3
22,4,8,Zone_C,clear,0,41.0,73.5
20,3,7,Zone_C,clear,1,19.9,13.2
18,3,11,Zone_D,snow,0,33.7,0.0
5,0,6,Zone_C,clear,0,17.7,200.6
11,1,4,Zone_D,fog,1,26.8,82.1
6,1,4,Zone_D,fog,0,16.5,179.1
9,2,4,Zone_B,rain,0,11.6,151.4
9,6,3,Zone_D,fog,0,27.0,90.0
12,0,2,Zone_C,clear,0,27.8,119.2
6,1,3,Zone_B,clear,0,27.1,184.6
18,6,6,Zone_B,snow,0,39.6,0.0
0,5,3,Zone_C,snow,0,12.0,48.9
14,2,4,Zone_D,snow,0,23.3,26.4
13,5,6,Zone_A,rain,0,21.3,24.8
12,2,8,Zone_C,rain,0,33.6,101.7
6,1,10,Zone_D,clear,0,33.5,188.5
11,4,4,Zone_B,clear,0,23.4,138.0
7,2,11,Zone_D,clear,0,10.3,191.6
14,1,2,Zone_D,clear,0,19.0,82.7
16,4,12,Zone_C,clear,0,22.5,32.4
20,6,1,Zone_C,clear,0,2.0,0.0
11,1,11,Zone_C,clear,0,19.9,120.8
12,6,8,Zone_D,fog,1,17.4,17.3
7,2,12,Zone_A,clear,0,29.9,169.1
9,4,8,Zone_D,clear,0,24.3,184.0
6,2,1,Zone_C,rain,0,19.0,178.0
1,1,11,Zone_B,clear,0,26.7,114.4
15,6,6,Zone_A,clear,0,32.9,8.5
3,6,1,Zone_C,fog,0,20.8,134.8
5,0,12,Zone_C,clear,0,28.6,177.9
6,0,7,Zone_C,rain,0,33.3,146.1
22,1,10,Zone_C,rain,1,13.5,8.7
18,3,3,Zone_D,clear,0,38.1,12.8
23,4,12,Zone_A,clear,0,23.9,101.4
22,0,12,Zone_C,clear,0,30.9,75.1
3,1,12,Zone_A,snow,0,12.7,128.3
9,3,10,Zone_D,clear,0,33.8,198.1
3,2,10,Zone_A,clear,0,27.6,158.7
19,2,8,Zone_C,rain,0,25.8,18.4
4,2,8,Zone_D,clear,1,11.7,128.5
13,1,2,Zone_C,clear,0,15.3,80.5
10,5,10,Zone_D,rain,0,39.7,106.5
1,5,11,Zone_C,snow,0,22.6,59.2
8,4,7,Zone_A,clear,0,19.4,187.1
21,1,12,Zone_A,clear,0,12.9,48.0
11,3,10,Zone_B,clear,0,19.0,132.5
23,4,1,Zone_D,clear,0,18.1,90.7
0,2,11,Zone_A,clear,0,20.4,107.7
21,0,2,Zone_D,fog,0,17.3,16.2
14,0,1,Zone_A,clear,0,27.7,60.0
5,0,4,Zone_B,fog,0,13.3,145.1
23,5,10,Zone_B,rain,0,41.4,43.1
16,3,6,Zone_D,clear,0,30.1,42.6
20,5,1,Zone_D,snow,0,35.6,0.0
14,2,1,Zone_D,snow,0,26.0,43.7
13,0,10,Zone_C,rain,0,16.4,65.3
18,4,4,Zone_D,clear,0,23.1,14.8
21,0,10,Zone_D,snow,0,-0.5,32.2
8,3,2,Zone_B,rain,1,29.1,122.4
2,0,6,Zone_C,clear,0,28.7,157.4
14,5,4,Zone_D,clear,0,31.9,66.8
16,3,11,Zone_C,snow,0,34.0,0.0
1,3,2,Zone_A,rain,0,21.3,143.0
3,4,8,Zone_D,clear,0,24.2,162.1
13,3,7,Zone_D,clear,1,23.8,56.7
10,1,3,Zone_D,clear,0,43.3,158.8
11,6,1,Zone_D,rain,0,26.5,77.2
22,2,7,Zone_C,clear,1,23.2,46.8
15,3,5,Zone_B,clear,0,27.2,61.8
11,1,7,Zone_C,clear,0,13.4,111.2
1,1,3,Zone_C,fog,0,28.4,111.9
6,0,1,Zone_B,fog,0,20.8,170.8
20,4,4,Zone_B,rain,0,13.3,40.8
22,0,12,Zone_D,clear,0,19.9,74.4
2,4,4,Zone_D,rain,0,21.1,149.1
2,6,9,Zone_A,clear,0,13.3,116.1
12,0,1,Zone_B,fog,0,27.0,93.5
6,0,12,Zone_D,fog,0,28.6,168.0
4,1,3,Zone_D,clear,0,19.8,190.7
20,2,9,Zone_D,clear,0,28.6,27.7
4,1,8,Zone_D,fog,1,24.9,142.8
19,0,2,Zone_B,snow,0,28.7,0.0
21,2,9,Zone_D,clear,0,20.1,45.4
5,0,1,Zone_D,clear,0,15.7,173.4
12,0,12,Zone_B,clear,0,9.4,87.9
6,2,4,Zone_A,snow,0,24.7,124.3
1,1,2,Zone_D,rain,0,19.4,110.8
21,3,4,Zone_D,rain,0,29.9,44.0
8,5,10,Zone_D,clear,0,17.5,130.9
18,0,10,Zone_B,clear,0,33.5,25.7
1,3,11,Zone_D,rain,0,13.7,97.7
12,1,7,Zone_A,rain,0,32.6,85.5
7,3,2,Zone_B,rain,0,30.2,176.3
15,6,9,Zone_A,rain,1,29.7,0.0
0,1,4,Zone_C,clear,0,20.2,97.4
10,3,1,Zone_D,rain,0,14.3,151.3
7,3,4,Zone_D,rain,0,21.2,166.1
20,6,7,Zone_D,rain,0,25.3,3.1
19,6,3,Zone_C,rain,0,29.1,0.0
0,6,4,Zone_C,fog,0,34.3,55.9
20,0,10,Zone_A,rain,0,27.4,29.4
6,2,12,Zone_B,snow,1,16.4,138.1
8,2,10,Zone_C,clear,0,13.9,194.8
21,1,3,Zone_A,clear,0,8.2,65.3
1,0,9,Zone_B,snow,0,33.5,95.4
20,3,6,Zone_C,clear,0,23.0,50.8
18,1,6,Zone_B,fog,0,23.5,0.0
5,2,8,Zone_C,clear,0,11.8,210.0
4,3,4,Zone_B,rain,0,11.3,161.0
12,0,9,Zone_B,clear,0,19.2,96.6
9,1,3,Zone_D,clear,0,28.7,170.4
0,5,7,Zone_D,clear,0,25.9,98.3
17,4,8,Zone_C,fog,0,7.0,7.4
20,0,1,Zone_D,clear,1,15.5,22.3
13,6,7,Zone_B,clear,1,18.2,52.6
11,5,2,Zone_D,clear,0,31.5,105.0
5,1,3,Zone_B,clear,0,24.1,156.8
13,3,2,Zone_D,rain,0,25.1,109.1
16,1,11,Zone_D,clear,0,33.8,60.1
6,0,8,Zone_B,snow,0,14.1,133.5
2,2,12,Zone_C,rain,0,15.3,132.6
16,6,5,Zone_B,clear,0,17.9,28.0
22,5,5,Zone_A,snow,0,16.0,0.0
22,5,10,Zone_B,clear,1,22.9,12.9
9,2,3,Zone_A,snow,0,22.0,131.3
2,0,10,Zone_B,clear,0,17.4,147.0
15,3,4,Zone_A,clear,1,13.2,20.1
5,2,9,Zone_A,rain,0,33.7,183.9
3,4,6,Zone_A,rain,0,32.7,181.8
19,4,11,Zone_A,clear,0,15.0,53.2
